order_id,customer_state,order_item_count,product_count,seller_count,total_order_value,freight_value,late_probability,risk_score,risk_band,impact_score,priority_score,intervention_tier,recommended_action,is_late
49e76d6a1b1f9ff4d04f85b2304ad378,RJ,1.0,1.0,1.0,164.63,14.64,0.5128160306076917,51.281603060769164,High,51.8097216873087,51.49285051138498,High Priority,Prioritize fulfillment monitoring,0
49e7c284dac8e61eb27d5842576527ed,SP,1.0,1.0,1.0,173.53,23.63,0.49520377290356493,49.52037729035649,Medium,65.47708430462369,55.90306009606337,High Priority,Prioritize fulfillment monitoring,0
49e809b11c0445fb0229f28378d3d30d,SP,1.0,1.0,1.0,225.72,45.73,0.4941640760391358,49.416407603913584,Medium,68.95757403766243,57.23287417741312,High Priority,Prioritize fulfillment monitoring,0
49e84824ae503af008a7cc379ebab409,RJ,2.0,1.0,1.0,382.92,42.92,0.5173281164078175,51.73281164078175,High,78.3995905377739,62.39952319957861,High Priority,Prioritize fulfillment monitoring,0
49e86652f7ea8a48b2306abdd5aa5708,RJ,1.0,1.0,1.0,375.53,65.54,0.5212038369804927,52.12038369804927,High,85.61439604321652,65.51798863611617,High Priority,Prioritize fulfillment monitoring,0
49e9a33958600b70cd7167fa011317ef,SP,1.0,1.0,1.0,108.83,18.93,0.491975242949066,49.1975242949066,Medium,46.036061054466586,47.93293899873059,Standard Intervention,Monitor and review,0
49e9dc045f7315c4ad59cf9184f45914,MG,1.0,1.0,1.0,124.82,19.92,0.49579416659466974,49.57941665946697,Medium,49.48922627855594,49.543340507102556,Standard Intervention,Monitor and review,0
49e9e78cdbec6c106e1958234d752ce4,PR,1.0,1.0,1.0,62.01,16.11,0.48838139422726623,48.83813942272662,Medium,31.607483834350234,41.94587718737606,Standard Intervention,Monitor and review,0
49ec6dcd0e22a1a2eb4657b5f02046da,ES,1.0,1.0,1.0,43.94,19.04,0.5181302765634487,51.813027656344865,High,46.531023858269315,49.70022613711464,Standard Intervention,Monitor and review,1
49ec9dd0000c7df85f49fa626edbae3a,RN,1.0,1.0,1.0,166.43,57.53,0.5073729748186276,50.73729748186276,High,61.00991222913669,54.84634338077233,High Priority,Prioritize fulfillment monitoring,0
49ecc452cab118ed8cea1ef76a3b3f95,SP,1.0,1.0,1.0,44.02,14.52,0.4841226356467205,48.412263564672045,Medium,24.102466908560192,38.6883449022273,Standard Intervention,Monitor and review,0
49ed07bff8d01accb7ead0923ee6d91d,RS,1.0,1.0,1.0,204.78,58.88,0.5044800960550403,50.448009605504026,High,64.2949344252326,55.98677953339545,High Priority,Prioritize fulfillment monitoring,0
49ed8238ac156a01d16ef8b89bc7f6be,SP,1.0,1.0,1.0,87.64,17.74,0.4913849978508288,49.13849978508288,Medium,40.14882532990087,45.542630003010075,Standard Intervention,Monitor and review,0
49ef8c27301b117dac497090ecd4876d,MG,1.0,1.0,1.0,1544.62,45.62,0.46897079570951394,46.89707957095139,Medium,75.3290697910121,58.26987565897568,High Priority,Prioritize fulfillment monitoring,0
49f02b4e9f14707b1cb78c09ecb89ed3,AL,1.0,1.0,1.0,94.11,24.21,0.5260546901299715,52.605469012997155,High,57.856870654531456,54.70602966961088,High Priority,Prioritize fulfillment monitoring,1
49f0ab1be4dd7914c9fd7f8b0e7bab69,SP,1.0,1.0,1.0,118.35,8.03,0.48598901952424484,48.598901952424484,Medium,44.5463685565443,46.97788859407241,Standard Intervention,Monitor and review,0
49f0bd432488ec2cc7a18c0c786b743f,SP,1.0,1.0,1.0,33.72,8.72,0.48243200523974394,48.243200523974394,Medium,16.84120162974074,35.68240096628094,Standard Intervention,Monitor and review,0
49f0e82d2c3c46134f551799b3990bf9,SC,1.0,1.0,1.0,67.44,18.44,0.5059450297074024,50.59450297074024,High,36.49538848235461,44.95485717538599,Standard Intervention,Monitor and review,0
49f3ca1235b168529decb2072cc26da8,PR,1.0,1.0,1.0,53.0,15.1,0.48838139422726623,48.83813942272662,Medium,35.27873836985385,43.41437900157751,Standard Intervention,Monitor and review,0
49f3e0aebd23234fa195ebbcb8687171,RS,1.0,1.0,1.0,119.94,14.94,0.4976534571721883,49.76534571721883,Medium,42.0483651916567,46.67855350699398,Standard Intervention,Monitor and review,0
49f44536aa73471aee96794e10af4261,RS,1.0,1.0,1.0,82.72,15.22,0.49853961912896844,49.85396191289684,Medium,51.589605335171186,50.54821928180658,High Priority,Prioritize fulfillment monitoring,0
49f62326ab0dc444db19abf56861df10,PR,1.0,1.0,1.0,109.59,19.6,0.4878919359973319,48.78919359973319,Medium,46.7027547483429,47.95461805917707,Standard Intervention,Monitor and review,0
49f6f4d206c26f0d3ac78e343ac619d7,SP,1.0,1.0,1.0,77.03,17.7,0.4906339330444622,49.063393304446215,Medium,37.78377556605112,44.55154620908817,Standard Intervention,Monitor and review,0
49f70b872d93bbd22ed87d7fe40f4d17,RJ,1.0,1.0,1.0,35.13,15.23,0.5133427338529628,51.33427338529628,High,23.039993513469685,40.01656143656564,Standard Intervention,Monitor and review,0
49f879aa078787ff9ca5e831515407b9,PR,2.0,1.0,1.0,133.58,33.58,0.4865172830512765,48.65172830512765,Medium,64.4909492631707,54.987416688344865,High Priority,Prioritize fulfillment monitoring,0
49f8e57dab902b9449d246e4cd6757d8,ES,1.0,1.0,1.0,168.83,18.93,0.5151489382177856,51.514893821778564,High,62.52449678714045,55.91873500792332,High Priority,Prioritize fulfillment monitoring,0
49fa096844c2241fc5db183cc11bd550,SP,1.0,1.0,1.0,31.77,7.78,0.4808222361887625,48.08222361887625,Medium,19.546834775910646,36.66806808169001,Standard Intervention,Monitor and review,0
49fa1c392707716cd5d12cc1c7c65c15,ES,2.0,2.0,1.0,260.64,114.84,0.5026083276499591,50.26083276499591,High,93.46928019783917,67.54421173813321,High Priority,Prioritize fulfillment monitoring,0
49fb77247e87be7891af41f66d899673,SP,1.0,1.0,1.0,114.09,9.09,0.48619468705089236,48.61946870508923,Medium,36.39322562990291,43.7289714750147,Standard Intervention,Monitor and review,0
49fbc3c1f03239747c8bd082a5695d3b,PR,1.0,1.0,1.0,47.46,15.56,0.48838139422726623,48.83813942272662,Medium,27.045324630571827,40.1210135058647,Standard Intervention,Monitor and review,0
49fd347705840c689965d81ae7f2b415,SP,2.0,1.0,1.0,168.04,22.24,0.49397905450769647,49.39790545076965,Medium,66.02785153953744,56.04988388627676,High Priority,Prioritize fulfillment monitoring,0
49fd5cd566e1e24b0c403afb8996728a,SP,1.0,1.0,1.0,49.45,14.55,0.48369008632679616,48.369008632679616,Medium,25.74355907810188,39.31882881084852,Standard Intervention,Monitor and review,0
49fd840f83db20dfb9558764aee35a33,ES,2.0,2.0,1.0,234.2,34.4,0.503597159061494,50.359715906149404,High,89.83084345164495,66.14816692434762,High Priority,Prioritize fulfillment monitoring,1
49fde3867303e9ee8b2b2fb6c657636e,RS,1.0,1.0,1.0,65.0,15.1,0.4991639644700669,49.91639644700669,Medium,38.6170717369712,45.39666656299249,Standard Intervention,Monitor and review,0
49fdf5b0134c7c1445f6bbf018beaf1c,RJ,1.0,1.0,1.0,53.1,14.1,0.5042387263627442,50.423872636274425,High,,,,Routine monitoring,0
49fe48be474d1436868ce63799d879ad,PR,1.0,1.0,1.0,35.17,13.47,0.47952933190902985,47.95293319090298,Medium,20.364705166926804,36.917641981312514,Standard Intervention,Monitor and review,0
49feda914c01f29c2cfdf7708278752e,SP,1.0,1.0,1.0,580.9,55.9,0.49761075877983246,49.761075877983245,Medium,70.677477550524,58.127636546999554,High Priority,Prioritize fulfillment monitoring,0
49ff8304edbadc5f8fa18d2cd94315d2,MG,1.0,1.0,1.0,80.15,21.25,0.49219769050913603,49.219769050913605,Medium,45.632011027101534,47.78466584138877,Standard Intervention,Monitor and review,0
4a0022b7c6eacca832d731731402f5c9,RS,1.0,1.0,1.0,65.0,15.1,0.49853961912896844,49.85396191289684,Medium,30.617071736971198,42.15920584252659,Standard Intervention,Monitor and review,0
4a01c3bf3597e6cd8030ee3dc7311e14,MG,1.0,1.0,1.0,107.78,17.88,0.4921870509137073,49.21870509137073,Medium,60.308414246042204,53.654588753239324,High Priority,Prioritize fulfillment monitoring,0
4a0217620e6f7eeca8f035dbbd03a174,PR,1.0,1.0,1.0,255.07,35.08,0.49424170527663897,49.4241705276639,Medium,68.99091885755985,57.25086985962228,High Priority,Prioritize fulfillment monitoring,0
4a02bc45b72b95ce8a16efd46f2e1e47,SP,1.0,1.0,1.0,53.88,8.88,0.48183223356820803,48.183223356820804,Medium,22.484077595118883,37.90356505214004,Standard Intervention,Monitor and review,0
4a02e985c7239d866a632f07ed20d9c0,SP,1.0,1.0,1.0,48.62,8.72,0.48183223356820803,48.183223356820804,Medium,37.017919039993515,43.717101630089886,Standard Intervention,Monitor and review,1
4a03ac27b6a5ba3e30014433ff93cb80,RJ,1.0,1.0,1.0,102.26,16.36,0.5159366417312703,51.59366417312703,High,45.45018547422618,49.13627269356669,Standard Intervention,Monitor and review,0
4a0401b9ac45b7c8c801fe5db8855bff,MG,2.0,2.0,1.0,441.33,56.43,0.48258587991943536,48.258587991943536,Medium,87.7567956540247,64.05787105677601,High Priority,Prioritize fulfillment monitoring,0
4a0436180e98ee8a37cef37e46e84646,MG,1.0,1.0,1.0,638.08,19.08,0.4972936496207374,49.72936496207374,Medium,64.3152048324651,55.56370091023028,High Priority,Prioritize fulfillment monitoring,0
4a04b801500a7b7f5dbaefe223e00338,MG,1.0,1.0,1.0,111.91,17.91,0.49029587402856123,49.02958740285612,Medium,45.023351509131814,47.427093045366405,Standard Intervention,Monitor and review,0
4a0631db2a41a97552aeba43bb156b08,RJ,1.0,1.0,1.0,230.75,45.75,0.5152324541508975,51.52324541508975,High,65.19291346563152,56.99111263530646,High Priority,Prioritize fulfillment monitoring,0
4a0746838da42155bfc10fe57284b734,SP,1.0,1.0,1.0,256.59,26.59,0.4955250379264864,49.552503792648636,Medium,63.44155028074514,55.108122387887235,High Priority,Prioritize fulfillment monitoring,0
4a083057db0623d0df1ef9dbaa64c2c0,SP,1.0,1.0,1.0,48.78,8.88,0.47740911643828327,47.740911643828326,Medium,25.234812397381063,38.73847194524942,Standard Intervention,Monitor and review,0
4a086aa623133c7141b0c9c6759c79ad,MA,1.0,1.0,1.0,74.38,25.38,0.5255679731820815,52.55679731820815,High,41.846978695802,48.27286986924569,Standard Intervention,Monitor and review,0
4a089edddf146578d90f7a7632e5a86e,PR,1.0,1.0,1.0,32.69,16.79,0.48672092155111085,48.67209215511109,Medium,24.602031094804694,39.04406773098853,Standard Intervention,Monitor and review,0
4a08e5f6aea1c1f9b89d50c87a5f3d7a,SP,1.0,1.0,1.0,94.55,14.65,0.4852812234186081,48.52812234186081,Medium,41.02475016723086,45.52677347200883,Standard Intervention,Monitor and review,0
4a091a1ad464c668b5e9570bab388148,RJ,1.0,1.0,1.0,46.0,14.1,0.5089097024837559,50.89097024837559,High,24.084933006304098,40.16855535154699,Standard Intervention,Monitor and review,0
4a098cad947704b7e739e19a092e24de,MG,1.0,1.0,1.0,198.0,18.51,0.4968864087635968,49.68864087635968,Medium,56.62978128230597,52.46509703873819,High Priority,Prioritize fulfillment monitoring,0
4a0aef3a36c8f8f2d9500b15400ff513,RS,1.0,1.0,1.0,85.14,15.24,0.4991060752425553,49.91060752425553,Medium,52.31498185798553,50.87235725774753,High Priority,Prioritize fulfillment monitoring,0
4a0b498204bb56ab863db1f1acd84288,MG,1.0,1.0,1.0,158.13,18.23,0.4958636874434826,49.586368744348256,Medium,60.31573186305313,53.878113991830205,High Priority,Prioritize fulfillment monitoring,0
4a0b592d4d6082de8155698ca49c6345,SP,4.0,2.0,1.0,96.46,31.46,0.47639677188100166,47.639677188100165,Medium,62.8819248778708,53.73657626400842,High Priority,Prioritize fulfillment monitoring,0
4a0c442614599b83a064e2889049712c,SP,1.0,1.0,1.0,64.24,9.34,0.482322672115644,48.2322672115644,Medium,25.755721322441367,39.24164885591519,Standard Intervention,Monitor and review,0
4a0d049ee6c82b3348a21bb211c0a44d,SP,,,,,,0.49132677179294687,49.13267717929469,Medium,,,,Routine monitoring,0
4a0d967d4e5675eeabeef5ed2d185520,RJ,1.0,1.0,1.0,90.88,20.98,0.5216221341289335,52.16221341289335,High,43.716011594672935,48.78373268560519,Standard Intervention,Monitor and review,0
4a0def7a91395d10ccf5aef87e5ecc61,SP,1.0,1.0,1.0,93.82,13.92,0.48329887335285177,48.32988733528518,Medium,39.83497861472037,44.93192384705925,Standard Intervention,Monitor and review,0
4a0e80769135f6a7ee952872fb2f7fc4,SP,1.0,1.0,1.0,73.0,17.1,0.49051781775906855,49.05178177590685,Medium,44.0610950073987,47.05550706850359,Standard Intervention,Monitor and review,0
4a0ecd7c37432ea5916a1f36f7c402de,SP,1.0,1.0,1.0,74.28,7.39,0.48284692441835975,48.28469244183597,Medium,26.704579084993817,39.652647099099106,Standard Intervention,Monitor and review,0
4a0f0a7c16096033ba5a3ca364bed42e,SP,1.0,1.0,1.0,51.66,12.69,0.480891905337427,48.089190533742695,Medium,23.945371252508465,38.431662821249006,Standard Intervention,Monitor and review,0
4a0f21a285e2769e21ddc01161c7a6bf,SP,1.0,1.0,1.0,47.68,7.78,0.48183223356820803,48.183223356820804,Medium,19.947337482010013,36.888869006896485,Standard Intervention,Monitor and review,0
4a0f8f97e0cf162aee2d786a0182b3a3,BA,1.0,1.0,1.0,80.11,22.12,0.5187423291646839,51.87423291646839,High,57.99272292380354,54.32162891940245,High Priority,Prioritize fulfillment monitoring,1
4a110536f892fd4dd11c3c74dada0d1a,PR,1.0,1.0,1.0,258.87,18.52,0.4948228831357695,49.48228831357695,Medium,63.732775221454204,55.18248307672785,High Priority,Prioritize fulfillment monitoring,0
4a111e830982efaa7fcd45ff081543ec,SP,1.0,1.0,1.0,183.86,17.87,0.4967276079151322,49.67276079151322,Medium,54.353515902134475,51.545062835761726,High Priority,Prioritize fulfillment monitoring,0
4a1340ea38a829e0ea96cd19d7a0f951,SP,1.0,1.0,1.0,63.27,13.37,0.4816832288830248,48.16832288830248,Medium,27.865566659234183,40.04722039667516,Standard Intervention,Monitor and review,0
4a1469ade7319bd8ba134c98ee7f0c8f,PB,1.0,1.0,1.0,238.85,38.95,0.5127902948567814,51.27902948567814,High,65.02243934080636,56.776393427729424,High Priority,Prioritize fulfillment monitoring,0
4a14973ad9560660e3962ba5efc1ffaa,RJ,1.0,1.0,1.0,394.73,25.73,0.5212617262080044,52.12617262080044,High,65.99602700018244,57.674114372553234,High Priority,Prioritize fulfillment monitoring,0
4a14b4a65e7946cfa68ad61507ad3023,RJ,1.0,1.0,1.0,95.31,16.31,0.5203879160704251,52.03879160704251,High,40.00227028561004,47.22418307846952,Standard Intervention,Monitor and review,0
4a14e50e1d032b0fa7809a49f285bfae,RJ,1.0,1.0,1.0,198.13,19.13,0.5220091130731606,52.200911307316055,High,73.195832404273,60.59887974609883,High Priority,Prioritize fulfillment monitoring,1
4a15263dd8da51ee9b6c6ed9fa843ee9,BA,1.0,1.0,1.0,126.24,27.24,0.5203166862693837,52.03166862693836,High,68.58948371272778,58.65479466125413,High Priority,Prioritize fulfillment monitoring,1
4a15babdb3e9f7216ea0fa4ab6b5ba8e,SP,1.0,1.0,1.0,406.58,11.58,0.48107463743138157,48.107463743138155,Medium,69.3014817667687,56.58507095259037,High Priority,Prioritize fulfillment monitoring,0
4a16403a2f6d6324c545f6b70581c2c9,SP,1.0,1.0,1.0,22.75,11.85,0.4816832288830248,48.16832288830248,Medium,32.43903675024831,41.87660843308081,Standard Intervention,Monitor and review,0
4a17b2645f4598da6cdcd43f785b9b1f,SP,1.0,1.0,1.0,68.48,8.58,0.4792080205600746,47.92080205600746,Medium,26.386232339407698,39.30697416936755,Standard Intervention,Monitor and review,0
4a1858ee1b9863a7a8d72174e32a9d24,SP,1.0,1.0,1.0,37.76,7.78,0.48183223356820803,48.183223356820804,Medium,17.206373016033893,35.79248322050604,Standard Intervention,Monitor and review,0
4a185cdda75ec3cc9261553a59e7cfc7,PA,1.0,1.0,1.0,175.08,25.18,0.5109249687304104,51.092496873041036,High,62.083676241055684,55.488968620246894,High Priority,Prioritize fulfillment monitoring,0
4a1a527ff317ce92a076fa6aed06508d,SP,1.0,1.0,1.0,55.65,11.85,0.4791105682152382,47.911056821523815,Medium,28.348549652362514,40.08605395385929,Standard Intervention,Monitor and review,0
4a1b2eddbc026752feeb5bdc37943b0d,SP,1.0,1.0,1.0,48.72,13.82,0.48211577820294915,48.21157782029491,Medium,32.52135487401942,41.935488641784715,Standard Intervention,Monitor and review,0
4a1c1edef82d76596ea0209327be3ff5,SP,1.0,1.0,1.0,65.71,8.72,0.4834103632577876,48.34103632577876,Medium,25.68882897857418,39.28015338689693,Standard Intervention,Monitor and review,0
4a1c3a5476f1ec2b160b6ccd4e8d8719,MT,3.0,1.0,1.0,218.16,83.19,0.502658782827863,50.2658782827863,High,80.32754951046967,62.290546773859646,High Priority,Prioritize fulfillment monitoring,0
4a1c3af89657b2177e85765d4390ef46,SP,2.0,1.0,1.0,148.82,29.02,0.4926597777271321,49.26597777271321,Medium,66.01609470334259,55.96602454496496,High Priority,Prioritize fulfillment monitoring,0
4a1c879db7056f078a037fdf72b6d0fc,SP,,,,,,0.49051781775906855,49.05178177590685,Medium,,,,Routine monitoring,0
4a1cdb6acae789b7687bf12c6441949b,PR,1.0,1.0,1.0,88.27,18.37,0.48963993051046145,48.963993051046145,Medium,41.46255042263799,45.96341599968288,Standard Intervention,Monitor and review,0
4a1e1c50a0cbfcab27c770fa8e92545e,RS,1.0,1.0,1.0,176.15,36.21,0.5035948146677715,50.35948146677715,High,64.44497597956743,55.993679271893264,High Priority,Prioritize fulfillment monitoring,0
4a1ea52e0dfcd2d974464a1cb86cfbf2,GO,1.0,1.0,1.0,123.03,18.16,0.5035858928833041,50.358589288330414,High,47.33600227028561,49.14955448111249,Standard Intervention,Monitor and review,0
4a1f80ceda1b97b97de2f26670316ab8,RS,1.0,1.0,1.0,67.82,17.92,0.49865573441436206,49.865573441436204,Medium,35.65122737315793,44.17983501412489,Standard Intervention,Monitor and review,0
4a202e4c5b6dfa7f2f5f18c5d760b837,RJ,1.0,1.0,1.0,93.98,16.3,0.516423790792937,51.6423790792937,High,47.735309022358265,50.07955105651952,High Priority,Prioritize fulfillment monitoring,0
4a202f407d179ddfd8b58bba11a48809,CE,1.0,1.0,1.0,138.87,38.97,0.5176017685974229,51.76017685974229,High,56.45353009141954,53.637518152413186,High Priority,Prioritize fulfillment monitoring,0
4a2044944160f020bea094d2da430b0a,CE,1.0,1.0,1.0,185.85,19.85,0.5194233256479286,51.942332564792856,High,56.74998479719457,53.86539345775354,High Priority,Prioritize fulfillment monitoring,0
4a2098244c1910e8e9e9251e2e5faa2b,RJ,2.0,1.0,1.0,72.0,28.2,0.5125769540992497,51.25769540992498,High,59.86491800620274,54.70058444843609,High Priority,Prioritize fulfillment monitoring,0
4a20c9e5a8d128dd0b48766a6790a2f3,MS,1.0,1.0,1.0,63.6,16.11,0.5074780221752225,50.747802217522256,High,36.08910871019399,44.88432481459095,Standard Intervention,Monitor and review,1
4a21e3eb07861993fbaae74314b0d224,RS,1.0,1.0,1.0,1472.47,82.48,0.5046794831983544,50.46794831983544,High,84.43938134717126,64.05652153076977,High Priority,Prioritize fulfillment monitoring,0
4a22d7fffa310ede6345ad13229d1e97,SP,1.0,1.0,1.0,152.42,27.42,0.4960153854176794,49.601538541767944,Medium,56.25710984533679,52.26376706319548,High Priority,Prioritize fulfillment monitoring,0
4a23fbea65fe9c7d1163141340436ca0,RJ,1.0,1.0,1.0,265.9,20.91,0.5357673450038685,53.57673450038685,High,61.50603044615167,56.748452878692774,High Priority,Prioritize fulfillment monitoring,0
4a2415018bd75fb37bb24471baa6364a,RS,1.0,1.0,1.0,167.5,21.51,0.5044800960550403,50.448009605504026,High,59.87896539841486,54.220391922668355,High Priority,Prioritize fulfillment monitoring,0
4a24776627df4bc781c16431b844580b,PR,1.0,1.0,1.0,109.81,9.91,0.4828999666770983,48.28999666770983,Medium,40.130419800133794,45.02616592067942,Standard Intervention,Monitor and review,0
4a27c106139f0804241485daa3def0e3,PB,1.0,1.0,1.0,221.5,25.5,0.5127902948567814,51.27902948567814,High,61.58376745788823,55.40092467456218,High Priority,Prioritize fulfillment monitoring,0
4a285271de93865d4865f3cb399ec41c,RJ,1.0,1.0,1.0,869.11,20.11,0.5232944822567521,52.329448225675215,High,65.59882837046197,57.63720028358992,High Priority,Prioritize fulfillment monitoring,0
4a2882a91107820eb25a65e0190575b0,SP,1.0,1.0,1.0,144.97,10.07,0.48778559935152394,48.778559935152394,Medium,41.63880161352442,45.92265660650121,Standard Intervention,Monitor and review,0
4a28fe31d1808616ef3925084765c8b3,MG,2.0,1.0,1.0,60.98,21.0,0.4883589922484434,48.83589922484434,Medium,62.04072324813006,54.11782883415863,High Priority,Prioritize fulfillment monitoring,0
4a29a61983d3ffb4f13646aa9ee9aab6,MG,1.0,1.0,1.0,45.37,13.47,0.4833116274711283,48.331162747112835,Medium,31.21695416860925,41.4854793157114,Standard Intervention,Monitor and review,0
4a2a03eba693b69ec224283b56ee486e,SP,1.0,1.0,1.0,112.25,13.25,0.4839060616008936,48.39060616008936,Medium,38.60715950783451,44.47722749918742,Standard Intervention,Monitor and review,0
4a2c053de460d64372361385b38bdb24,MS,2.0,2.0,1.0,243.14,43.39,0.49754786986253824,49.754786986253826,Medium,83.31524537327955,63.178970341064115,High Priority,Prioritize fulfillment monitoring,0
4a2cfbf52ca16ac6eb7855b3a93ca4d9,BA,1.0,1.0,1.0,88.72,19.72,0.5187423291646839,51.87423291646839,High,46.75793079682971,49.82771206861291,Standard Intervention,Monitor and review,0
4a2d2e4b9b76f135b1e266f10d8de0ac,SP,1.0,1.0,1.0,512.21,22.31,0.497274209363562,49.7274209363562,Medium,81.5305170980885,62.44865940104911,High Priority,Prioritize fulfillment monitoring,1
4a2e9754d61d7f8f0b41fec143e166e4,PR,2.0,2.0,1.0,128.05,33.3,0.47720854719657474,47.720854719657474,Medium,63.6837816471733,54.106025490663804,High Priority,Prioritize fulfillment monitoring,0
4a30a8067bca018fab5817eb471ac44f,PE,1.0,1.0,1.0,46.53,25.63,0.5068741342708498,50.687413427084984,High,42.330508989925605,47.34465165222123,Standard Intervention,Monitor and review,0
4a30b23df08e6525271a2b1fdab7cce7,SP,2.0,1.0,1.0,121.18,25.38,0.4919047278266987,49.19047278266987,Medium,68.97302008797357,57.10349170479135,High Priority,Prioritize fulfillment monitoring,0
4a314795304cb8de1e5e3f7956e2765f,RJ,1.0,1.0,1.0,138.84,18.94,0.5210623390646901,52.106233906469015,High,54.82565422739343,53.19400203483878,High Priority,Prioritize fulfillment monitoring,0
4a335c9b6c47353962fc6f0b1911eb03,SP,1.0,1.0,1.0,184.93,16.94,0.4966114926297386,49.66114926297386,Medium,53.37009709525064,51.14472839588457,High Priority,Prioritize fulfillment monitoring,0
4a34792ebbc108e28a7d9cc2332ed0e1,BA,1.0,1.0,1.0,55.78,15.79,0.5182530559014695,51.825305590146954,High,29.54496989844526,42.91317131346628,Standard Intervention,Monitor and review,0
4a34aa679137ec3d1b3ad0c4c8b7a7e5,MS,1.0,1.0,1.0,194.89,65.89,0.5121197600085532,51.211976000855316,High,71.81260008513571,59.452225634567476,High Priority,Prioritize fulfillment monitoring,1
4a34ebaf9dad918de4b5201d02bd7289,SP,1.0,1.0,1.0,165.5,25.5,0.497274209363562,49.7274209363562,Medium,69.16177812012243,57.50116380986269,High Priority,Prioritize fulfillment monitoring,0
4a35349fd1d8617da52d19a95fcd95e8,CE,1.0,1.0,1.0,64.03,19.04,0.5146448477356028,51.46448477356028,High,52.0476151865891,51.69773693877181,High Priority,Prioritize fulfillment monitoring,0
4a359800ff0688de3eabc92972987238,SP,1.0,1.0,1.0,53.87,7.87,0.48183223356820803,48.183223356820804,Medium,21.77258630125879,37.618968534596,Standard Intervention,Monitor and review,0
4a361afb3224a82115cdd08fb60b0528,SP,1.0,1.0,1.0,27.09,7.4,0.48493933765876684,48.49393376587668,Medium,26.2181095818215,39.58360409225461,Standard Intervention,Monitor and review,0
4a366e6974586cb4b230d85c8ca77186,MG,1.0,1.0,1.0,156.95,26.96,0.4796573629489444,47.96573629489444,Medium,56.61518658909858,51.4255164125761,High Priority,Prioritize fulfillment monitoring,0
4a36f21a19a956cd848e968d56be9b58,SP,1.0,1.0,1.0,201.06,41.07,0.497274209363562,49.7274209363562,Medium,63.043540834735374,55.053868895707865,High Priority,Prioritize fulfillment monitoring,0
4a3798db024e5f7ec925bd803ec5567c,SP,2.0,1.0,1.0,186.24,26.44,0.49279082236545435,49.279082236545435,Medium,85.2016905519632,63.648125562712536,High Priority,Prioritize fulfillment monitoring,0
4a3810dd72f7bd6972e0c9eda2923446,SP,1.0,1.0,1.0,71.92,11.92,0.4823499448130876,48.23499448130876,Medium,29.07175724160298,40.56969958542645,Standard Intervention,Monitor and review,0
4a3848a973c57b3f244f9a2433b43a0f,SP,1.0,1.0,1.0,36.65,8.72,0.48183223356820803,48.183223356820804,Medium,17.63174751180751,35.96263301881549,Standard Intervention,Monitor and review,1
4a385052190a8e86f56e617e88b824e5,SC,1.0,1.0,1.0,603.03,22.76,0.5104855347519308,51.04855347519308,High,70.04538544179353,58.64728626183326,High Priority,Prioritize fulfillment monitoring,0
4a38745716bb4884b76fd3a12ad5cdd2,SP,1.0,1.0,1.0,87.71,7.81,0.4824989494982709,48.24989494982709,Medium,34.48217217683903,42.74280584063186,Standard Intervention,Monitor and review,0
4a38976a0eb800c5bd065b4e172b0450,SP,1.0,1.0,1.0,143.15,13.25,0.4881392167728015,48.81392167728015,Medium,43.436178622828535,46.6628244554995,Standard Intervention,Monitor and review,0
4a39a614e7c288237aa03883c20965db,SP,1.0,1.0,1.0,61.99,13.0,0.48217366743046075,48.21736674304608,Medium,27.174041716498085,39.80003673242688,Standard Intervention,Monitor and review,0
4a3b3a1333c6468be0917515b6253108,PR,1.0,1.0,1.0,68.88,20.84,0.48963993051046145,48.963993051046145,Medium,38.53124683274888,44.790894563727235,Standard Intervention,Monitor and review,0
4a3b5641ebdc66e5c3c2a2d2e6633587,SP,1.0,1.0,1.0,31.75,11.85,0.4794670441029231,47.94670441029231,Medium,21.80181622848803,37.48874913757059,Standard Intervention,Monitor and review,0
4a3c2e7b734aa3f1d81ab508964e0824,DF,1.0,1.0,1.0,34.05,14.1,0.4889637693223631,48.89637693223631,Medium,20.76889708714248,37.64538499419878,Standard Intervention,Monitor and review,0
4a3c3165d36ab4ae894bebc33c199af9,SP,1.0,1.0,1.0,45.86,10.96,0.48183223356820803,48.183223356820804,Medium,37.186264772059275,43.78443992291619,Standard Intervention,Monitor and review,0
4a3e33350d1fd4eace1585032a97ee06,SP,1.0,1.0,1.0,122.05,15.06,0.49173953179520347,49.173953179520346,Medium,58.370968722761646,52.852759396816865,High Priority,Prioritize fulfillment monitoring,0
4a422e8c9f64de121752b33d4571f783,AL,1.0,1.0,1.0,164.1,14.2,0.5213715511945741,52.13715511945741,High,63.27225183953945,56.59119380749023,High Priority,Prioritize fulfillment monitoring,1
4a423ddd436e4f40476f60caabd02d13,RJ,1.0,1.0,1.0,150.15,20.15,0.5236220628504423,52.36220628504423,High,53.24279893783066,52.7144433461588,High Priority,Prioritize fulfillment monitoring,0
4a42846a6eed9d15714fe30181399f2a,RJ,,,,,,0.5146889879169292,51.46889879169292,High,,,,Routine monitoring,0
4a43d3c22320336cee933c3b90a9e55b,RJ,1.0,1.0,1.0,106.5,27.5,0.5174296809490112,51.74296809490112,High,49.29604929763039,50.76420057599283,High Priority,Prioritize fulfillment monitoring,0
